Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Day,Material_Brass,Material_Bronze,Material_Clay,Material_Marble,Material_Stone,Material_Unknown,Material_Wood,International_Yes,Express Shipment_Yes,Installation Included_Yes,Transport_Roadways,Transport_Unknown,Transport_Waterways,Fragile_Yes,Customer Information_Working Class,Remote Location_Unknown,Remote Location_Yes,Cost
0.52,10,4,333,4.53,11.29,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,188.56
0.13,0,15,2059754,1430.54,33.98,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,6136.16
0.46,30,15,48152,149.2,89.94,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1441.86
0.57,11,8,3100,4.07,21.76,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,311.22
0.4,3,2,11,6.7,12.93,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,146.49
0.59,21,13,9925,47.67,40.77,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1242.95
0.33,21,6,6365,6.37,90.84,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,693.48
0,28,9,1850,10.33,19.85,-4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,228.81
0,10,4,61,3.81,14.71,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,138.14
0.27,10,0,649,5.09,18.59,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,174.18
0.68,34,14,3159017,5402.86,59.41,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,70042.09
0.93,39,24,100937,1039.9,35.22,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,6879.95
0.34,27,10,7435,38.62,51.63,-2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,494.83
0.52,13,7,1725,3.98,20.63,-2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,265.67
0.23,39,16,0,16.28,40.83,-4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,357.84
0.8,0,7,119052,361.72,48.6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3587.26
0.64,11,0,17758,76.1,53.58,-4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1910.54
0.67,35,20,723,5.2,24.58,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,845.58
0.43,22,10,285,6.05,12.42,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,221.41
0.18,38,23,4641,6.07,14.75,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,199.35
0,17,6,3553,7.71,21.12,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,386.14
0.27,24,8,1074,5.03,15.09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,170.19
0.02,6,5,210,4.55,14.32,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,136.93
0.18,21,12,857393,564.08,63.14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4018.1
0.16,0,11,973,6.17,22.07,-3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,150.44
0.49,32,10,44187,104.49,56.5,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1209.92
0.14,12,6,309,5.55,21.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,180.19
0.47,13,7,34249,26.86,40.19,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,552.88
0,4,4,39,4.67,11.58,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,126.12
0.76,33,11,1845,11.2,15.02,-3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,528.95
0.34,11,7,291,3.41,12.65,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,133.61
0.06,29,12,4538,6.62,13.47,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,219.01
0.2,26,15,40745,21.47,94.79,-2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,739.05
0.74,3,0,63,3.6,21.88,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,244.38
0.29,13,8,685,4.04,19.86,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,184.5
0.35,3,2,0,4.41,23.83,-4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,162.95
0.32,20,8,151,6.04,21.8,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,260.84
0.82,22,6,2344,9.27,12.05,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2320.91
0.57,25,16,1948,6.2,14.85,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,297.34
0.3,9,4,572,6.29,13.85,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,216.11
0.22,5,4,25,4.71,21.61,-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,138.44
0.37,14,7,49,6.66,16.41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,170.48
0.35,30,9,2837,6.18,13.67,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,212.69
0.73,22,7,207,6.44,18.5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,453.16
0.26,33,19,4112,7.1,18.46,-2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,241.17
0.63,46,20,61188,62.8,69.14,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3285.86
0.01,11,8,2421,3.01,19.3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,211.85
0.52,37,29,24046,70.56,82.43,-3,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3555.1
0,32,15,0,3.43,20.06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,135.77
0.22,10,5,0,35.25,44.04,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,432.85
0.88,17,9,149924,446.88,59.51,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,7548.39
0,13,6,385,3.95,13.51,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,120.32
0.09,25,10,11887,8.23,75.98,-2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,445.23
0.07,19,9,201924,459.04,52.91,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1195.23
0,16,6,2077,9.15,15.58,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2469.49
0.57,15,7,40417,191.51,29.98,-2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1356.08
0.75,14,7,136,4.16,23.98,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,500.08
0.69,19,8,198035,1237.87,88.65,-2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4719.5
0.42,25,11,904412,537.84,97.22,-1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3845.22
0.31,12,6,218,6.21,20.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,209.6
0.86,23,10,1047,3.51,14.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,495.89
0.68,0,7,451,4.37,22.15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,387.52
0.38,28,9,11725,35.47,32.41,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,412.48
0.15,24,10,509845,1108.52,44.82,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3259.17
0.67,24,6,0,31.11,56.97,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1197.59
0.84,16,7,1038,5.83,21.85,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,681.9
0.71,30,18,20734,100.87,72.63,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2296.11
0.32,27,12,21858,7.49,54.93,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,527.35
0.31,21,0,48409,79.66,29.94,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,811.12
0.61,3,2,37,6.63,16.7,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,356.37
0.25,8,5,297,4.66,18.84,-2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,169.7
0.02,0,12,8880,10.02,88.55,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,379.62
0.06,14,7,81092,117.88,61.96,-4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,702.58
0.11,36,9,166789,115.21,34.88,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,579.86
0.64,48,21,1364,6.93,21.33,-2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,749
0.4,43,18,143981,191.55,97.64,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2799.89
0.84,10,0,617,3.11,19.35,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,368.37
0.58,15,8,937,3.59,15.62,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,343.33
0,16,0,150,6.16,21.31,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,168.18
0.5,33,8,380334,406.43,90.94,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2885.77
0.85,34,28,95208,701.08,93.88,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,60552.92
0.01,3,2,18,6.2,13.4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,129.57
0.27,4,3,15,5.92,21.57,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,145.33
0.39,11,7,0,6.36,18.66,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,235.5
0.81,3,3,0,5.97,20.74,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,392.2
0.68,22,9,232346,1168.79,83.19,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4013.04
0.57,14,8,2470,18.1,11.23,-4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,237.73
0,0,20,6277,3.6,45.01,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,338.58
0.44,39,29,6213,11.61,37.29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,684.73
0.32,9,0,69,3.24,20.18,-4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,142.94
0.5,0,7,331,6.21,14.9,-3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,243.77
0.97,8,4,3101,6.54,24.36,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,914.18
0.22,46,17,5308,19.44,95.75,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,597.7
0.18,9,4,3597,4.05,19.52,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,218.46
0.36,0,5,0,4.46,15.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,166.15
0,27,6,1843,5.42,23.48,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,437.59
0.65,14,6,16635,28.95,71.8,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1123.63
0.31,36,9,2244,5.96,15.45,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,298.65
0.38,20,9,325309,1018.88,75.46,-4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3538.89
0.46,22,6,5572,24.36,63.54,-2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,819.43
0.76,21,0,486,3.35,21.94,-4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,419.73
0.14,32,8,291,6.74,18.27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,149.44
0.58,24,12,0,6312.52,26.74,-4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,69771.13
0.95,3,0,4,4.29,21.98,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,241.28
0.47,22,8,437722,535.34,49.4,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,6440.06
0.62,23,11,976,3.91,15.14,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,336.71
0.14,4,3,17,6.04,13.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,120.84
0.18,30,7,9646,18,77.29,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,520.7
0.1,24,8,14644,23.19,90.24,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,638.06
0,7,4,2780,6.32,15.01,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,402.28
0.37,18,7,46000,225.69,33.53,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1348.68
0.68,16,6,0,3.23,20.91,-1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,346.65
0.74,20,6,89996,787.8,75.17,-3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,20868.16
0.75,24,7,259187,396.4,55.73,-2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3906.79
0.33,35,22,15388,53.73,49.41,-3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,818.97
0.39,25,13,0,135.6,66.56,-4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,818.38
0.1,4,4,20,5.26,23.83,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,155.51
0.01,38,14,7446,5.02,95.8,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,525.09
0.09,21,15,35211,28.27,97.65,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,791.99
0.75,34,17,778,6.73,22.48,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,723.91
0.76,22,16,15938,45.91,62.96,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2379.56
0,14,6,0,6.93,22.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,214.23
0.56,27,0,514,3.66,23.99,-3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,353.45
0.22,3,2,23,3.32,23.36,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,174.99
0.36,4,3,42,4.27,14.37,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179.65
0.86,14,7,35353,76.06,50.6,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,5264.45
0.86,59,20,179476,798.46,91.87,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42256.59
0.32,29,10,31526,43.43,72.73,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1031.14
0,25,7,1654,8.8,12.04,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,657.85
0.93,13,6,0,8.26,14.13,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1736.11
0.36,23,10,499,6.09,24.03,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,252.25
0.49,25,6,193583,536.91,85.9,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3839.83
0.8,12,6,57899,324.71,78.05,-4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2818.6
0.34,26,6,112686,394.47,86.02,-3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1432.5
0.59,9,4,186,3.96,15.8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,223.48
0.7,32,14,777735,3914.81,28.53,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,19402.94
0.38,22,7,6166,31.55,75.13,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,707.64
0.6,32,14,974,6.14,21.13,-3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,482.92
0.14,3,2,5,6.81,12.7,-2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,115.87
0.07,12,8,663,5.29,14.5,-4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,120.43
0.52,15,6,554,6.76,23.44,-4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,328.72
0.29,13,6,49743,154.02,81.2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1187.24
0.67,0,0,478967,3562.56,97.39,-3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,14395.86
0,3,2,68,3.75,15.72,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,231.44
0,35,12,13366,30.36,26.24,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282.01
1,33,11,1564,8.52,13.03,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2999.42
0.32,16,6,467,5.82,24.58,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185
0.83,0,9,0,6.85,11.04,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,691.9
0,33,13,476,3.08,14.37,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,188.73
0.06,38,7,220,3.89,20.79,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,178.8
0.51,22,8,247,5.26,20.68,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,280.01
0.57,30,15,2126,7.31,15.02,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,435.51
0.18,27,12,4343,5.08,22.12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,322.52
0.68,35,0,1994,10.45,19.83,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,775.53
0.34,3,2,0,6.75,16.45,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,199.74
0.87,11,6,1425,3.11,10.54,-3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,337.28
0.49,36,12,46633,81.26,88.4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2478.57
0.24,24,11,2013,6.13,21.33,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,207.77
0.21,21,9,0,5,16.4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,154.43
0.03,18,9,4083,6.46,23.69,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,189.95
0.7,0,0,130,6.61,24.82,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,531.05
0.79,38,28,7048,33.66,95.97,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4655.76
0,26,8,0,5177.02,86.81,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,96236.45
0.44,19,13,266655,359.27,61.35,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1881.99
0.39,24,9,413,4.97,23.02,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,241.12
0,36,12,0,7962.5,69.88,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1244606.7
0,28,16,666,5.49,16.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,320.2
0.19,31,18,988,3.44,24.65,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,208.18
0.36,39,20,1129,4.78,18.3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,319.36
0.21,31,7,5608,14.72,69.51,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,515.5
0.63,23,10,893,3.25,12.06,-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,245.79
0.03,25,11,789868,1798.21,35.03,-3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2885.51
0.46,37,21,3665414,24027.25,40.09,-3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,43013.41
0.74,15,0,457,4.76,15.88,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,326.14
0.04,0,12,1473,3.76,10.33,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,122.52
0.81,0,18,0,122.43,32.8,-4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2834.29
0.96,4,3,410,5.35,15.71,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,429.57
0,32,13,2655,3.36,22.77,-4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,193.29
0.36,0,6,3980,7.96,10.82,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,209.68
0.19,18,16,988995,4419.49,49.23,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,16819.09
0,10,5,935,5.4,19.96,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,289.92
0.26,26,14,22516,36.99,94.48,4,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1355.9
0.63,28,19,3751,11.76,19.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,391.74
0.74,19,7,202,5.09,11.5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,297.44
0.23,0,15,195,3.73,11.96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,115.36
0.47,32,0,382523,1625.63,87.64,-4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4143.07
0,3,0,91,4.64,13.68,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,248.25
0.18,4,4,56,6.98,23.85,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169.85
0.39,29,19,100412,537.5,50.44,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2717.15
0.96,24,9,557707,3165.66,92.94,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27604.32
0.21,9,0,5473,8.21,71.58,-4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,434.68
0.53,11,0,79,3.99,11.38,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,202.6
0,21,8,0,3.19,15,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171.86
0,0,15,1859,6.59,18.44,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,359.56
0.03,11,7,176,3.02,10.91,-2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,141.17
0.9,36,21,2964731,22037.18,40.25,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,275414.71
0.31,27,8,1480,5.5,10.5,-3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,173.89
0.44,35,16,5016,30.99,86.67,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1490.5
0.43,33,10,2079,3.51,22.75,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,384.33
0.71,21,12,603939,3538.97,95.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18029.38
0,19,9,6398,19.58,35.06,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,783.51
0,46,9,0,643.43,92.4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5607.28
0.45,27,10,1508,6.89,16.86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,273.85
0,5,3,33,4.59,22.93,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,169.36
0.16,25,6,5935,5.69,76.74,-4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,368.52
0.43,20,8,4876,11.74,20.24,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,264.58
0.32,28,16,836,6.91,17.16,-1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,206.68
0.75,25,10,9820,48.11,25.4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1213.68
0.75,5,4,68,4.01,15.24,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,227.98
0.9,13,7,867,5.6,22.93,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,683.15
0.41,38,25,11170102,83638.55,57.19,-3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,846670.02
0.94,3,3,39,6.13,19.03,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,493.89
0.07,17,6,716,6,18.08,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,155.56
0.28,11,8,4388,17.39,19.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,217.11
0.43,30,18,3099,16.22,14.97,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,246.63
0.72,35,19,0,296.55,53.65,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3306.88
0.17,26,12,171678,178,53.23,3,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1277.87
0.29,21,7,73339,247.43,42.43,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,694.76
0.57,13,8,33792,41.64,67.7,-3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,870.02
0.11,16,6,103,5.48,10.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103.74
0,22,0,32708,188.71,53.99,-2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1088.22
0.74,35,14,1225,6.58,24.83,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,877.27
0.2,29,15,24972,29.26,36.41,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,469.77
0.36,3,3,204,5.52,24.56,3,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,287.12
0,33,7,9320,9.69,98.19,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,611.19
0.99,32,14,2242840,4227.43,42.29,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,87356.39
0.12,25,13,20077,26.27,69.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,406.14
0,34,14,0,43.56,48.14,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1380.21
0.89,9,4,2438,3.4,20.78,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,541.99
0.61,19,10,10219,38.31,27.71,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,928.97
0.74,35,25,15292,65.27,80.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3764.83
0.25,16,0,633,4.26,16.79,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,160.71
0.03,37,19,3786,4.49,23.43,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,216.99
0.32,44,16,13813,44.6,26.62,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,800.98
